iter	Passed	Remaining
528	9166	8161
529	9182	8143
530	9196	8122
531	9210	8102
532	9220	8078
533	9231	8055
534	9241	8032
535	9250	8008
536	9261	7985
537	9273	7963
538	9287	7943
539	9299	7921
540	9313	7902
541	9327	7882
542	9343	7863
543	9359	7845
544	9380	7831
545	9398	7814
546	9415	7797
547	9432	7780
548	9449	7762
549	9470	7748
550	9489	7732
551	9505	7714
552	9523	7698
553	9536	7677
554	9552	7659
555	9567	7640
556	9588	7626
557	9602	7606
558	9616	7586
559	9635	7570
560	9653	7554
561	9667	7534
562	9676	7511
563	9690	7491
564	9700	7468
565	9712	7447
566	9724	7426
567	9741	7409
568	9760	7393
569	9776	7375
570	9791	7356
571	9813	7343
572	9824	7321
573	9836	7300
574	9852	7282
575	9872	7266
576	9886	7247
577	9903	7230
578	9918	7212
579	9935	7194
580	9950	7176
581	9960	7153
582	9971	7132
583	9982	7111
584	9998	7093
585	10012	7073
586	10028	7056
587	10044	7038
588	10056	7017
589	10070	6998
590	10083	6978
591	10099	6960
592	10114	6941
593	10129	6923
594	10142	6903
595	10154	6882
596	10169	6864
597	10182	6844
598	10195	6825
599	10205	6803
600	10218	6783
601	10228	6762
602	10236	6739
603	10246	6717
604	10253	6694
605	10262	6672
606	10269	6649
607	10279	6627
608	10287	6604
609	10295	6582
610	10303	6560
611	10311	6537
612	10325	6518
613	10337	6498
614	10350	6479
615	10362	6459
616	10375	6440
617	10392	6423
618	10402	6402
619	10413	6382
620	10425	6362
621	10438	6343
622	10451	6324
623	10461	6303
624	10471	6282
625	10479	6260
626	10488	6239
627	10496	6217
628	10506	6196
629	10514	6174
630	10522	6153
631	10530	6131
632	10541	6111
633	10550	6090
634	10559	6069
635	10568	6048
636	10576	6027
637	10586	6006
638	10594	5985
639	10603	5964
640	10611	5943
641	10621	5922
642	10628	5901
643	10638	5880
644	10646	5859
645	10656	5839
646	10664	5818
647	10674	5798
648	10683	5777
649	10692	5757
650	10703	5738
651	10713	5718
652	10725	5699
653	10741	5682
654	10755	5665
655	10767	5646
656	10777	5626
657	10793	5610
658	10805	5591
659	10817	5572
660	10828	5553
661	10839	5534
662	10852	5516
663	10867	5499
664	10879	5480
665	10891	5461
666	10902	5443
667	10914	5424
668	10924	5405
669	10938	5387
670	10950	5369
671	10962	5350
672	10974	5332
673	10985	5313
674	10997	5295
675	11011	5277
676	11022	5259
677	11037	5241
678	11049	5223
679	11063	5206
680	11076	5188
681	11086	5169
682	11098	5151
683	11112	5133
684	11121	5114
685	11136	5097
686	11150	5080
687	11165	5063
688	11179	5046
689	11192	5028
690	11210	5012
691	11225	4996
692	11242	4980
693	11261	4965
694	11270	4946
695	11283	4928
696	11297	4911
697	11309	4893
698	11319	4874
699	11330	4855
700	11341	4837
701	11384	4832
702	11399	4816
703	11416	4800
704	11431	4783
705	11450	4768
706	11465	4751
707	11478	4734
708	11493	4717
709	11504	4699
710	11515	4680
711	11531	4664
712	11544	4647
713	11560	4630
714	11573	4613
715	11583	4594
716	11596	4576
717	11607	4559
718	11618	4540
719	11627	4521
720	11637	4503
721	11645	4483
722	11654	4465
723	11662	4446
724	11671	4427
725	11680	4408
726	11689	4389
727	11697	4370
728	11709	4352
729	11718	4334
730	11726	4315
731	11736	4297
732	11744	4278
733	11754	4259
734	11763	4241
735	11772	4222
736	11783	4204
737	11791	4186
738	11800	4167
739	11809	4149
740	11817	4130
741	11826	4112
742	11835	4093
743	11843	4075
744	11852	4056
745	11860	4038
746	11869	4020
747	11878	4001
748	11886	3983
749	11894	3964
750	11903	3946
751	11910	3927
752	11921	3910
753	11930	3892
754	11938	3874
755	11947	3856
756	11954	3837
757	11964	3819
758	11971	3801
759	11980	3783
760	11988	3765
761	11997	3747
762	12005	3729
763	12015	3711
764	12023	3693
765	12033	3675
766	12041	3657
767	12050	3640
768	12059	3622
769	12067	3604
770	12077	3587
771	12084	3569
772	12094	3551
773	12102	3533
774	12112	3516
775	12122	3499
776	12131	3481
777	12139	3463
778	12148	3446
779	12156	3428
780	12164	3411
781	12172	3393
782	12181	3375
783	12189	3358
784	12198	3341
785	12207	3323
786	12214	3305
787	12222	3288
788	12233	3271
789	12245	3255
790	12258	3238
791	12269	3222
792	12282	3206
793	12294	3189
794	12307	3173
795	12317	3156
796	12332	3141
797	12344	3124
798	12355	3108
799	12366	3091
800	12378	3075
801	12389	3058
802	12399	3042
803	12410	3025
804	12419	3008
805	12428	2991
806	12437	2974
807	12445	2957
808	12454	2940
809	12461	2923
810	12469	2906
811	12477	2888
812	12485	2871
813	12494	2854
814	12503	2838
815	12511	2821
816	12520	2804
817	12528	2787
818	12537	2770
819	12548	2754
820	12557	2737
821	12567	2721
822	12575	2704
823	12583	2687
824	12594	2671
825	12603	2654
826	12610	2638
827	12621	2621
828	12629	2605
829	12642	2589
830	12652	2573
831	12660	2556
832	12670	2540
833	12681	2524
834	12692	2508
835	12701	2491
836	12711	2475
837	12721	2459
838	12734	2443
839	12745	2427
840	12754	2411
841	12766	2395
842	12775	2379
843	12787	2363
844	12796	2347
845	12804	2330
846	12814	2314
847	12822	2298
848	12832	2282
849	12841	2266
850	12851	2250
851	12859	2233
852	12868	2217
853	12877	2201
854	12885	2185
855	12892	2168
856	12901	2152
857	12909	2136
858	12918	2120
859	12925	2104
860	12933	2088
861	12943	2072
862	12952	2056
863	12961	2040
864	12968	2024
865	12978	2008
866	12986	1992
867	12996	1976
868	13004	1960
869	13013	1944
870	13021	1928
871	13029	1912
872	13037	1896
873	13049	1881
874	13059	1865
875	13068	1849
876	13077	1834
877	13085	1818
878	13095	1802
879	13103	1786
880	13112	1771
881	13120	1755
882	13129	1739
883	13137	1723
884	13145	1708
885	13154	1692
886	13164	1677
887	13173	1661
888	13181	1645
889	13189	1630
890	13197	1614
891	13206	1599
892	13215	1583
893	13224	1567
894	13231	1552
895	13241	1536
896	13248	1521
897	13258	1505
898	13266	1490
899	13276	1475
900	13284	1459
901	13293	1444
902	13300	1428
903	13309	1413
904	13317	1397
905	13327	1382
906	13335	1367
907	13343	1351
908	13352	1336
909	13361	1321
910	13370	1306
911	13378	1290
912	13387	1275
913	13395	1260
914	13404	1245
915	13411	1229
916	13421	1214
917	13429	1199
918	13438	1184
919	13446	1169
920	13455	1154
921	13462	1138
922	13473	1123
923	13481	1108
924	13489	1093
925	13500	1078
926	13508	1063
927	13522	1049
928	13534	1034
929	13546	1019
930	13557	1004
931	13569	990
932	13581	975
933	13592	960
934	13603	945
935	13620	931
936	13637	916
937	13653	902
938	13667	887
939	13681	873
940	13694	858
941	13706	843
942	13720	829
943	13735	814
944	13749	800
945	13761	785
946	13772	770
947	13788	756
948	13799	741
949	13810	726
950	13821	712
951	13833	697
952	13844	682
953	13855	668
954	13865	653
955	13873	638
956	13886	623
957	13895	609
958	13903	594
959	13911	579
960	13919	564
961	13928	550
962	13936	535
963	13944	520
964	13953	506
965	13962	491
966	13970	476
967	13980	462
968	13988	447
969	13999	432
970	14008	418
971	14016	403
972	14025	389
973	14033	374
974	14042	360
975	14050	345
976	14059	330
977	14067	316
978	14077	301
979	14084	287
980	14095	273
981	14104	258
982	14113	244
983	14122	229
984	14130	215
985	14139	200
986	14148	186
987	14157	171
988	14165	157
989	14175	143
990	14182	128
991	14191	114
992	14198	100
993	14207	85
994	14215	71
995	14223	57
996	14230	42
997	14237	28
998	14244	14
999	14251	0
